customer_id,type_of_client,total_ytd_order,total_quantity,avg_quantity,total_order_amount_ytd,avg_total_order_amount_ytd,completed_years_of_education,education_over_age,loyalty,YTD_amount_negative,total_order_amount_Q1,total_order_amount_Q2,total_order_amount_Q3,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
3896737418,NULL,1,4,4.0000,440.00,440.000000,9,0.1343,0,1,0.00,0.00,0.00,440.00,1,1,0,Self-emp-not-inc,Farming-fishing,United-States,67,HS-grad,9,Widowed,Not-in-family,White
3896800675,NULL,30,133,4.4333,301.23,10.041000,7,6.7740,0,1,0.00,0.00,301.23,0.00,1,0,0,Private,Adm-clerical,United-States,31,11th,7,Never-married,Unmarried,White
3897809905,NULL,8,18,2.2500,74.28,9.285000,9,1.1080,0,1,0.00,0.00,74.28,0.00,1,0,0,Private,Other-service,United-States,65,HS-grad,9,Widowed,Unmarried,White
3900612187,NULL,4,108,27.0000,205.09,51.272500,13,1.8572,14,1,165.00,0.00,0.00,40.09,1,1,0,Self-emp-not-inc,Prof-specialty,United-States,28,Bachelors,13,Never-married,Not-in-family,Black
3901293287,NULL,25,109,4.3600,328.50,13.140000,13,7.0650,20,1,0.00,0.00,0.00,328.50,1,1,1,Private,Adm-clerical,United-States,46,Bachelors,13,Married-civ-spouse,Husband,White
3901967118,NULL,4,16,4.0000,47.20,11.800000,10,1.2500,8,1,11.70,35.50,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,32,Some-college,10,Never-married,Unmarried,Black
3902378910,NULL,71,325,4.5775,920.85,12.969718,7,23.6643,16,1,372.91,334.20,243.74,-30.00,0,1,0,Private,Handlers-cleaners,Mexico,21,11th,7,Never-married,Not-in-family,White
3905563012,NULL,97,-24,-0.2474,413.46,4.262474,9,22.3876,18,1,561.31,0.00,0.00,-147.85,0,1,1,Private,Craft-repair,United-States,39,HS-grad,9,Married-civ-spouse,Husband,White
3906345574,Wholesaler,26,83,3.1923,337.70,12.988462,9,9.7500,0,1,0.00,0.00,0.00,337.70,1,0,0,Self-emp-not-inc,Other-service,United-States,24,HS-grad,9,Separated,Unmarried,White
3907712713,NULL,6,7,1.1667,30.72,5.120000,3,0.4002,16,1,7.50,15.80,7.42,0.00,1,0,0,Private,Machine-op-inspct,United-States,45,5th-6th,3,Never-married,Own-child,White
3908020167,NULL,40,98,2.4500,377.94,9.448500,10,19.0480,12,1,0.00,0.00,201.27,176.67,1,1,0,Private,Sales,India,21,Some-college,10,Never-married,Own-child,Asian-Pac-Islander
3909050988,NULL,65,106,1.6308,353.19,5.433692,9,15.0020,0,1,0.00,0.00,0.00,353.19,1,0,0,Private,Other-service,Dominican-Republic,39,HS-grad,9,Divorced,Not-in-family,Other
3909953127,NULL,101,285,2.8218,709.40,7.023762,5,24.0481,25,1,0.00,210.21,318.99,180.20,1,1,0,Private,Other-service,United-States,21,9th,5,Never-married,Own-child,Amer-Indian-Eskimo
3910409091,NULL,297,716,2.4108,1299.00,4.373737,10,156.3111,25,1,0.00,0.00,0.00,1299.00,1,1,0,State-gov,Prof-specialty,United-States,19,Some-college,10,Never-married,Own-child,White
3910930815,Wholesaler,26,102,3.9231,166.82,6.416154,12,11.1436,0,1,0.00,0.00,0.00,166.82,1,0,0,Private,Adm-clerical,United-States,28,Assoc-acdm,12,Never-married,Own-child,White
3912585101,NULL,6,13,2.1667,48.25,8.041667,12,1.3332,14,1,0.00,48.25,0.00,0.00,1,1,1,Private,Craft-repair,Cuba,54,Assoc-acdm,12,Married-civ-spouse,Husband,White
3912873472,NULL,9,37,4.1111,128.10,14.233333,10,2.7270,0,1,0.00,0.00,128.10,0.00,1,0,0,Private,Machine-op-inspct,United-States,33,Some-college,10,Divorced,Unmarried,White
3913711887,Personal,4,150,37.5000,22.78,5.695000,11,1.3752,0,1,0.00,22.78,0.00,0.00,1,1,1,Private,Transport-moving,United-States,32,Assoc-voc,11,Married-civ-spouse,Husband,White
3914131912,Wholesaler,49,164,3.3469,420.26,8.576735,14,12.7057,22,1,0.00,0.00,237.69,182.57,1,1,1,Private,Transport-moving,United-States,54,Masters,14,Married-civ-spouse,Husband,White
3914283480,NULL,58,312,5.3793,583.58,10.061724,10,22.3068,13,1,94.28,111.45,83.15,294.70,1,0,0,Private,Sales,United-States,26,Some-college,10,Never-married,Not-in-family,Black
3914337178,Wholesaler,20,73,3.6500,283.75,14.187500,9,9.4740,27,1,0.00,0.00,0.00,283.75,1,1,0,Private,Handlers-cleaners,United-States,19,HS-grad,9,Never-married,Other-relative,White
3916804891,NULL,10,35,3.5000,69.35,6.935000,9,1.6670,0,1,69.35,0.00,0.00,0.00,1,1,1,Private,Craft-repair,United-States,54,HS-grad,9,Married-civ-spouse,Husband,White
3917322618,Wholesaler,245,765,3.1224,2110.04,8.612408,10,48.0445,28,1,686.69,828.81,220.98,373.56,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,51,Some-college,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo
3918615100,NULL,98,256,2.6122,716.83,7.314592,11,49.0000,13,1,0.00,92.13,211.19,413.51,1,0,1,Private,Adm-clerical,United-States,22,Assoc-voc,11,Married-civ-spouse,Wife,White
3919596490,NULL,554,2024,3.6534,6187.54,11.168845,9,115.9522,26,1,1737.06,865.65,1232.74,2352.09,1,1,1,Private,Machine-op-inspct,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
3921499783,Wholesaler,57,140,2.4561,256.41,4.498421,7,23.4726,0,1,0.00,0.00,0.00,256.41,1,1,0,Private,Handlers-cleaners,United-States,17,11th,7,Never-married,Own-child,White
3921857901,NULL,43,153,3.5581,607.27,14.122558,9,11.0553,9,1,0.00,0.00,327.01,280.26,1,1,1,Private,Craft-repair,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
3922192153,NULL,58,200,3.4483,558.82,9.634828,10,23.2000,0,1,0.00,558.82,0.00,0.00,1,1,1,Local-gov,Protective-serv,United-States,25,Some-college,10,Married-civ-spouse,Husband,Black
3922271248,NULL,107,437,4.0841,923.06,8.626729,6,32.1000,5,1,0.00,247.13,307.91,368.02,1,1,0,Private,Other-service,Mexico,20,10th,6,Never-married,Other-relative,White
3922929508,NULL,151,821,5.4371,-1803.13,-11.941258,13,56.0814,21,0,879.39,2706.36,0.00,-5388.88,0,1,1,Self-emp-not-inc,Exec-managerial,United-States,35,Bachelors,13,Married-civ-spouse,Husband,White
3924289582,NULL,15,35,2.3333,118.63,7.908667,4,0.7695,0,1,0.00,0.00,0.00,118.63,1,1,1,Private,Handlers-cleaners,United-States,78,7th-8th,4,Married-civ-spouse,Husband,White
3924427898,NULL,23,73,3.1739,310.94,13.519130,13,10.3109,0,1,0.00,0.00,0.00,310.94,1,1,1,Private,Exec-managerial,United-States,29,Bachelors,13,Married-civ-spouse,Husband,White
3925779705,NULL,1,-1,-1.0000,-9.95,-9.950000,13,0.3171,0,0,0.00,0.00,-9.95,0.00,1,1,1,State-gov,Exec-managerial,United-States,41,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3926016151,Personal,24,60,2.5000,311.25,12.968750,9,4.5000,4,1,0.00,0.00,0.00,311.25,1,0,0,Private,Prof-specialty,United-States,48,HS-grad,9,Divorced,Unmarried,Amer-Indian-Eskimo
3926288260,NULL,64,160,2.5000,845.47,13.210469,14,18.2848,13,1,537.25,85.62,0.00,222.60,1,1,1,Private,Prof-specialty,United-States,49,Masters,14,Married-civ-spouse,Husband,White
3926713499,NULL,101,342,3.3861,769.63,7.620099,14,30.0879,22,1,482.18,76.28,31.91,179.26,1,1,0,Local-gov,Prof-specialty,United-States,47,Masters,14,Never-married,Not-in-family,White
3930110612,Wholesaler,3,17,5.6667,41.99,13.996667,9,0.9999,0,1,0.00,0.00,0.00,41.99,1,1,1,Private,Other-service,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3930223262,NULL,13,39,3.0000,103.95,7.996154,14,4.3329,8,1,63.85,0.00,40.10,0.00,1,1,1,State-gov,Adm-clerical,United-States,42,Masters,14,Married-civ-spouse,Husband,Amer-Indian-Eskimo
3931163523,NULL,5,18,3.6000,52.03,10.406000,10,0.8930,0,1,0.00,0.00,0.00,52.03,1,1,1,Local-gov,Prof-specialty,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
3931659547,NULL,67,206,3.0746,614.21,9.167313,14,24.0530,22,1,110.94,258.59,0.00,244.68,1,0,0,State-gov,Prof-specialty,United-States,39,Masters,14,Never-married,Other-relative,White
3932696238,NULL,100,330,3.3000,983.22,9.832200,14,41.1800,18,1,0.00,0.00,222.14,761.08,1,1,1,Private,Exec-managerial,United-States,34,Masters,14,Married-civ-spouse,Husband,White
3933615732,NULL,17,49,2.8824,179.59,10.564118,13,5.1391,28,1,201.54,-21.95,0.00,0.00,1,1,1,Private,Sales,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
3934902888,NULL,2,12,6.0000,59.40,29.700000,13,0.7222,0,1,0.00,0.00,59.40,0.00,1,1,1,Private,Exec-managerial,United-States,36,Bachelors,13,Married-civ-spouse,Husband,White
3936470942,Wholesaler,19,74,3.8947,226.20,11.905263,9,5.5157,0,1,0.00,0.00,0.00,226.20,1,1,1,Local-gov,Protective-serv,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
3936797474,NULL,14,126,9.0000,259.40,18.528571,9,5.0400,5,1,0.00,87.90,171.50,0.00,1,1,1,State-gov,Protective-serv,United-States,25,HS-grad,9,Married-civ-spouse,Husband,White
3936962295,Personal,9,23,2.5556,134.68,14.964444,10,2.5713,13,1,0.00,102.83,0.00,31.85,1,1,1,Private,Prof-specialty,United-States,35,Some-college,10,Married-civ-spouse,Husband,White
3937168073,NULL,70,137,1.9571,255.66,3.652286,10,31.8150,0,1,255.66,0.00,0.00,0.00,1,1,1,Private,Handlers-cleaners,United-States,22,Some-college,10,Married-civ-spouse,Husband,Black
3940038012,NULL,4,-6,-1.5000,-32.00,-8.000000,9,0.5216,0,0,-32.00,0.00,0.00,0.00,1,1,1,Private,Other-service,United-States,69,HS-grad,9,Married-civ-spouse,Husband,White
3940776587,NULL,38,107,2.8158,428.15,11.267105,9,11.7914,0,1,428.15,0.00,0.00,0.00,1,1,1,Self-emp-inc,Other-service,United-States,29,HS-grad,9,Married-civ-spouse,Husband,White
3940870284,NULL,76,225,2.9605,866.00,11.394737,10,31.6692,20,1,0.00,0.00,426.02,439.98,1,1,0,Private,Sales,United-States,24,Some-college,10,Never-married,Other-relative,White
3941273536,NULL,1,200,200.0000,358.00,358.000000,9,0.2045,0,1,0.00,0.00,358.00,0.00,1,1,0,Private,Tech-support,United-States,44,HS-grad,9,Divorced,Not-in-family,White
3942845976,NULL,17,69,4.0588,179.87,10.580588,13,3.6227,3,1,0.00,0.00,0.00,179.87,1,1,1,Private,Prof-specialty,United-States,61,Bachelors,13,Married-civ-spouse,Husband,White
3943473408,NULL,70,197,2.8143,470.66,6.723714,13,22.1970,7,1,0.00,0.00,166.10,304.56,1,0,1,Local-gov,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Wife,Black
3943907410,NULL,157,293,1.8662,956.70,6.093631,16,69.7708,0,1,956.70,0.00,0.00,0.00,1,0,1,State-gov,Prof-specialty,United-States,36,Doctorate,16,Married-civ-spouse,Wife,White
3944439408,NULL,298,4257,14.2852,3958.22,13.282617,11,109.2766,26,1,1625.53,1276.41,1056.28,0.00,1,1,0,Self-emp-not-inc,Craft-repair,United-States,30,Assoc-voc,11,Divorced,Not-in-family,White
3945855549,NULL,67,228,3.4030,810.22,12.092836,8,24.3612,14,1,0.00,0.00,166.60,643.62,1,1,0,Private,Transport-moving,United-States,22,12th,8,Never-married,Unmarried,White
3945873929,NULL,2,288,144.0000,256.32,128.160000,13,0.5532,0,1,0.00,0.00,0.00,256.32,1,1,1,Private,Exec-managerial,United-States,47,Bachelors,13,Married-civ-spouse,Husband,White
3946803966,NULL,7,13,1.8571,40.55,5.792857,5,1.1669,0,1,0.00,40.55,0.00,0.00,1,1,0,Private,Machine-op-inspct,United-States,30,9th,5,Never-married,Not-in-family,White
3947225784,NULL,11,29,2.6364,164.35,14.940909,7,4.5298,21,1,22.90,141.45,0.00,0.00,1,1,0,Private,Adm-clerical,United-States,17,11th,7,Never-married,Own-child,White
3947610346,Wholesaler,59,205,3.4746,796.69,13.503220,9,8.5668,22,1,0.00,0.00,0.00,796.69,1,1,1,Private,Protective-serv,India,62,HS-grad,9,Married-civ-spouse,Husband,Black
3950618876,Personal,2,3,1.5000,12.75,6.375000,9,0.4864,0,1,0.00,0.00,0.00,12.75,1,0,1,Self-emp-not-inc,Other-service,United-States,37,HS-grad,9,Married-spouse-absent,Unmarried,Black
3950805644,Personal,3,5,1.6667,37.05,12.350000,10,1.1112,0,1,37.05,0.00,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,27,Some-college,10,Separated,Unmarried,White
3951234012,NULL,49,94,1.9184,189.28,3.862857,9,16.9638,0,1,0.00,0.00,0.00,189.28,1,1,1,Private,Transport-moving,United-States,26,HS-grad,9,Married-civ-spouse,Husband,White
3952361821,NULL,94,187,1.9894,341.28,3.630638,9,17.2678,16,1,119.55,0.00,0.00,221.73,1,0,0,Private,Adm-clerical,United-States,49,HS-grad,9,Divorced,Unmarried,White
3952422700,NULL,28,88,3.1429,267.84,9.565714,9,7.8764,0,1,0.00,0.00,0.00,267.84,1,0,0,Private,Other-service,United-States,32,HS-grad,9,Never-married,Not-in-family,Black
3953183983,NULL,28,131,4.6786,388.97,13.891786,7,6.7592,13,1,252.34,0.00,0.00,136.63,1,1,1,Private,Craft-repair,United-States,29,11th,7,Married-civ-spouse,Husband,White
3953543457,Wholesaler,151,207,1.3709,433.18,2.868742,14,33.5522,17,1,0.00,120.49,0.00,312.69,1,1,1,Private,Prof-specialty,United-States,63,Masters,14,Married-civ-spouse,Husband,White
3954454446,NULL,63,135,2.1429,738.54,11.722857,6,7.4088,28,1,255.34,142.60,212.34,128.26,1,0,0,Private,Adm-clerical,United-States,51,10th,6,Separated,Unmarried,Black
3954644132,Wholesaler,179,401,2.2402,955.93,5.340391,14,34.7976,23,1,0.00,460.14,0.00,495.79,1,1,0,Private,Prof-specialty,United-States,72,Masters,14,Never-married,Not-in-family,White
3956687240,Wholesaler,42,195,4.6429,333.03,7.929286,10,8.9376,0,1,0.00,0.00,0.00,333.03,1,1,1,Private,Prof-specialty,United-States,47,Some-college,10,Married-civ-spouse,Husband,White
3957706289,Wholesaler,20,65,3.2500,428.16,21.408000,13,10.4000,30,1,0.00,0.00,0.00,428.16,1,1,0,Self-emp-not-inc,Exec-managerial,United-States,25,Bachelors,13,Never-married,Not-in-family,White
3960479988,Wholesaler,5,162,32.4000,252.09,50.418000,9,1.0225,0,1,0.00,0.00,0.00,252.09,1,0,0,Private,Tech-support,United-States,44,HS-grad,9,Divorced,Unmarried,Black
3963802823,NULL,29,64,2.2069,162.72,5.611034,10,4.9996,0,1,0.00,0.00,162.72,0.00,1,0,0,Private,Adm-clerical,United-States,58,Some-college,10,Divorced,Not-in-family,Black
3964606746,Wholesaler,18,114,6.3333,324.38,18.021111,11,4.8294,27,1,0.00,0.00,230.30,94.08,1,1,1,State-gov,Prof-specialty,United-States,41,Assoc-voc,11,Married-civ-spouse,Husband,White
3967224725,Wholesaler,615,1790,2.9106,2775.83,4.513545,13,307.5000,21,1,552.39,417.75,997.77,807.92,1,0,0,Private,Exec-managerial,United-States,26,Bachelors,13,Never-married,Not-in-family,White
3967589531,NULL,139,609,4.3813,1083.35,7.793885,10,36.5848,28,1,160.61,0.00,-4.95,927.69,1,0,1,Private,Exec-managerial,United-States,38,Some-college,10,Married-civ-spouse,Wife,White
3968529528,Wholesaler,148,297,2.0068,1100.96,7.438919,7,19.5508,22,1,203.55,44.58,194.15,658.68,1,0,0,Private,Other-service,United-States,53,11th,7,Widowed,Own-child,White
3969937097,NULL,21,77,3.6667,413.65,19.697619,10,10.0002,22,1,0.00,0.00,183.60,230.05,1,0,0,Private,Tech-support,United-States,21,Some-college,10,Never-married,Own-child,White
3970834593,NULL,10,38,3.8000,98.75,9.875000,10,3.4480,0,1,98.75,0.00,0.00,0.00,1,0,0,Federal-gov,Adm-clerical,United-States,29,Some-college,10,Never-married,Unmarried,Black
3970935553,NULL,22,71,3.2273,221.58,10.071818,3,1.2452,0,1,0.00,0.00,0.00,221.58,1,0,1,Private,Sales,El-Salvador,53,5th-6th,3,Married-civ-spouse,Wife,White
3971564088,NULL,4,18,4.5000,73.48,18.370000,13,0.9628,0,1,0.00,0.00,73.48,0.00,1,1,1,Self-emp-not-inc,Exec-managerial,China,54,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3972438542,NULL,1,3,3.0000,10.35,10.350000,14,0.2545,0,1,0.00,0.00,0.00,10.35,1,1,1,Local-gov,Exec-managerial,United-States,55,Masters,14,Married-civ-spouse,Husband,White
3972608098,NULL,6,33,5.5000,52.25,8.708333,16,2.5266,0,1,0.00,0.00,52.25,0.00,1,1,1,Self-emp-not-inc,Prof-specialty,United-States,38,Doctorate,16,Married-civ-spouse,Husband,White
3974660901,NULL,309,2237,7.2395,6504.52,21.050227,9,51.5103,27,1,746.09,1460.14,1463.60,2834.69,1,1,1,Private,Sales,United-States,54,HS-grad,9,Married-civ-spouse,Husband,White
3975359494,Wholesaler,3,-3,-1.0000,-19.80,-6.600000,9,0.9000,0,0,0.00,0.00,0.00,-19.80,0,0,0,Private,Adm-clerical,United-States,30,HS-grad,9,Never-married,Unmarried,White
3975518906,NULL,34,81,2.3824,313.50,9.220588,16,20.1484,26,1,184.03,0.00,129.47,0.00,1,1,0,State-gov,Prof-specialty,United-States,27,Doctorate,16,Never-married,Not-in-family,White
3977074210,NULL,11,74,6.7273,134.02,12.183636,13,6.2172,4,1,0.00,134.02,0.00,0.00,1,0,0,Private,Prof-specialty,United-States,23,Bachelors,13,Never-married,Not-in-family,White
3978931183,NULL,10,32,3.2000,69.73,6.973000,9,2.3080,0,1,0.00,69.73,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,39,HS-grad,9,Married-civ-spouse,Husband,White
3979288830,NULL,267,491,1.8390,669.60,2.507865,13,91.3407,23,1,0.00,421.69,0.00,247.91,1,1,1,Private,Sales,United-States,38,Bachelors,13,Married-civ-spouse,Husband,White
3980011304,NULL,59,185,3.1356,485.57,8.230000,11,19.0865,23,1,213.72,0.00,110.04,161.81,1,1,1,Private,Adm-clerical,United-States,34,Assoc-voc,11,Married-civ-spouse,Husband,White
3981401000,Wholesaler,100,394,3.9400,1107.03,11.070300,10,28.5700,19,1,0.00,0.00,473.77,633.26,1,1,1,Private,Craft-repair,United-States,35,Some-college,10,Married-civ-spouse,Husband,White
3981552745,NULL,53,226,4.2642,385.81,7.279434,10,7.7963,10,1,0.00,0.00,283.73,102.08,1,0,0,Private,Sales,United-States,68,Some-college,10,Divorced,Not-in-family,White
3981821316,Personal,107,953,8.9065,1160.92,10.849720,14,26.7500,5,1,531.41,568.40,0.00,61.11,1,1,0,Private,Exec-managerial,United-States,56,Masters,14,Divorced,Unmarried,White
3982344305,NULL,54,157,2.9074,369.64,6.845185,16,14.8986,3,1,0.00,0.00,0.00,369.64,1,1,1,Self-emp-inc,Prof-specialty,United-States,58,Doctorate,16,Married-civ-spouse,Husband,White
3983637698,NULL,189,660,3.4921,2195.07,11.614127,12,51.5403,29,1,345.11,477.62,296.14,1076.20,1,1,0,Private,Sales,United-States,44,Assoc-acdm,12,Never-married,Own-child,White
3983863442,NULL,60,-151,-2.5167,-164.05,-2.734167,13,30.0000,17,0,80.53,136.17,0.00,-380.75,0,1,1,Private,Craft-repair,United-States,26,Bachelors,13,Married-civ-spouse,Husband,White
3984098536,Wholesaler,114,388,3.4035,788.01,6.912368,9,42.7500,11,1,0.00,0.00,-345.03,1133.04,1,0,0,Private,Machine-op-inspct,United-States,24,HS-grad,9,Never-married,Own-child,White
3984969892,NULL,57,160,2.8070,421.63,7.397018,13,21.7968,21,1,0.00,0.00,188.31,233.32,1,1,0,Private,Sales,United-States,34,Bachelors,13,Never-married,Not-in-family,White
3985462174,NULL,1,-8,-8.0000,-47.60,-47.600000,9,0.1875,0,0,0.00,0.00,0.00,-47.60,0,1,1,Private,Craft-repair,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
3986069070,Personal,80,159,1.9875,597.11,7.463875,12,26.6640,24,1,0.00,0.00,627.34,-30.23,0,0,0,Private,Tech-support,United-States,36,Assoc-acdm,12,Never-married,Not-in-family,White
3987110328,NULL,58,297,5.1207,931.14,16.054138,13,11.2520,0,1,0.00,0.00,0.00,931.14,1,1,1,Private,Prof-specialty,United-States,67,Bachelors,13,Married-civ-spouse,Husband,White
3987297336,NULL,6,11,1.8333,62.30,10.383333,14,1.9092,27,1,0.00,0.00,0.00,62.30,1,0,0,Local-gov,Prof-specialty,United-States,44,Masters,14,Never-married,Not-in-family,White
3987388146,NULL,1,NULL,NULL,NULL,NULL,9,0.1429,0,1,NULL,0.00,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,63,HS-grad,9,Married-civ-spouse,Husband,White
3989709258,Wholesaler,62,191,3.0806,561.83,9.061774,13,29.8530,17,1,0.00,0.00,0.00,561.83,1,1,0,Private,Machine-op-inspct,United-States,27,Bachelors,13,Never-married,Not-in-family,White
3992146710,NULL,73,256,3.5068,793.66,10.872055,14,26.8932,27,1,298.60,155.19,180.42,159.45,1,1,1,Private,Prof-specialty,United-States,38,Masters,14,Married-civ-spouse,Husband,White
3994881713,Wholesaler,41,871,21.2439,822.25,20.054878,12,18.9215,9,1,0.00,661.45,0.00,160.80,1,0,0,Private,Adm-clerical,United-States,26,Assoc-acdm,12,Never-married,Unmarried,White
3995810828,NULL,95,165,1.7368,424.56,4.469053,7,20.1495,0,1,0.00,0.00,0.00,424.56,1,1,0,Private,Craft-repair,United-States,33,11th,7,Never-married,Not-in-family,White
3996320261,NULL,21,75,3.5714,150.42,7.162857,7,7.7364,5,1,0.00,28.57,0.00,121.85,1,0,0,Private,Sales,United-States,19,11th,7,Never-married,Own-child,White
3996347714,NULL,7,21,3.0000,298.00,42.571429,9,1.2117,0,1,298.00,0.00,0.00,0.00,1,1,0,Self-emp-not-inc,Craft-repair,United-States,52,HS-grad,9,Divorced,Not-in-family,White
3996781892,Wholesaler,54,198,3.6667,600.02,11.111481,9,12.1500,18,1,0.00,148.42,0.00,451.60,1,1,1,Private,Craft-repair,United-States,40,HS-grad,9,Married-civ-spouse,Husband,White
3997773619,NULL,57,133,2.3333,226.11,3.966842,13,32.2164,20,1,0.00,40.51,177.63,7.97,1,0,0,Private,Adm-clerical,United-States,23,Bachelors,13,Never-married,Own-child,White
4000991728,NULL,34,86,2.5294,271.16,7.975294,10,6.6674,16,1,0.00,0.00,85.32,185.84,1,1,1,Private,Exec-managerial,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
4001201172,NULL,8,44,5.5000,128.70,16.087500,13,3.1512,0,1,0.00,0.00,128.70,0.00,1,0,1,Private,Exec-managerial,United-States,33,Bachelors,13,Married-civ-spouse,Wife,White
4002427455,NULL,40,167,4.1750,467.42,11.685500,9,6.9240,15,1,0.00,198.06,269.36,0.00,1,1,1,Self-emp-inc,Exec-managerial,United-States,52,HS-grad,9,Married-civ-spouse,Husband,White
4002483690,NULL,67,104,1.5522,180.35,2.691791,10,23.1016,0,1,0.00,180.35,0.00,0.00,1,1,0,Private,Tech-support,United-States,29,Some-college,10,Divorced,Unmarried,White
4002644608,NULL,5,10,2.0000,80.00,16.000000,3,0.1975,0,1,0.00,80.00,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,76,5th-6th,3,Married-civ-spouse,Husband,White
4002897513,Wholesaler,25,95,3.8000,360.55,14.422000,10,4.3100,12,1,159.90,0.00,0.00,200.65,1,1,1,Private,Sales,United-States,58,Some-college,10,Married-civ-spouse,Husband,White
4005425754,NULL,12,27,2.2500,62.13,5.177500,5,0.8700,0,1,0.00,0.00,0.00,62.13,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,69,9th,5,Married-civ-spouse,Husband,White
4005854422,NULL,124,414,3.3387,812.15,6.549597,9,55.8000,17,1,0.00,0.00,116.85,695.30,1,1,0,Private,Other-service,United-States,20,HS-grad,9,Never-married,Own-child,White
4005947123,NULL,83,250,3.0120,1213.60,14.621687,12,18.1106,24,1,582.23,0.00,147.05,484.32,1,1,0,State-gov,Adm-clerical,United-States,55,Assoc-acdm,12,Divorced,Own-child,Asian-Pac-Islander
4010494076,NULL,17,43,2.5294,85.27,5.015882,12,3.7774,0,1,0.00,0.00,0.00,85.27,1,0,0,Private,Exec-managerial,United-States,54,Assoc-acdm,12,Divorced,Unmarried,White
